help_mode,task,disturbance,episode,seed,success,help_requested,help_step,request_score,max_risk_score,risk_threshold,disturbance_fired,disturbance_trigger_step,steps
learned_help,milk,action_noise,3,600030,True,True,8.0,0.4319640100002289,0.9510936737060547,0.11040347814559937,False,,85
learned_help,milk,action_noise,4,600031,True,True,7.0,0.7856610417366028,0.9608063697814941,0.11040347814559937,False,,75
learned_help,milk,action_noise,5,600032,True,True,9.0,0.3251343369483948,0.6888114809989929,0.11040347814559937,True,8.0,97
learned_help,milk,action_noise,6,600033,True,True,7.0,0.14900192618370056,0.7471818923950195,0.11040347814559937,False,,82
learned_help,milk,action_noise,7,600034,True,True,11.0,0.5098495483398438,0.6968508958816528,0.11040347814559937,True,8.0,101
learned_help,milk,action_delay,0,600027,True,True,5.0,0.6103713512420654,0.9035444855690002,0.11040347814559937,True,3.0,95
learned_help,milk,action_delay,1,600028,True,True,5.0,0.706283688545227,0.8795879483222961,0.11040347814559937,True,4.0,87
learned_help,milk,action_delay,2,600029,True,True,5.0,0.6376824378967285,0.8713104724884033,0.11040347814559937,True,4.0,89
learned_help,milk,action_delay,3,600030,True,True,5.0,0.7536618709564209,0.9551626443862915,0.11040347814559937,True,4.0,89
learned_help,milk,action_delay,4,600031,True,True,5.0,0.4292495548725128,0.9602776169776917,0.11040347814559937,True,3.0,78
learned_help,milk,action_delay,5,600032,True,True,5.0,0.8730003237724304,0.8966773748397827,0.11040347814559937,False,,102
learned_help,milk,action_delay,6,600033,True,True,5.0,0.7427656650543213,0.8847131133079529,0.11040347814559937,True,4.0,86
learned_help,milk,action_delay,7,600034,True,True,5.0,0.8707126975059509,0.8973071575164795,0.11040347814559937,False,,106
learned_help,milk,gripper_slip,0,600027,True,True,24.0,0.14007318019866943,0.9876046180725098,0.11040347814559937,True,66.0,213
learned_help,milk,gripper_slip,1,600028,True,True,7.0,0.14748141169548035,0.9910711050033569,0.11040347814559937,True,50.0,171
learned_help,milk,gripper_slip,2,600029,True,True,48.0,0.9708361625671387,0.9708361625671387,0.11040347814559937,True,48.0,128
